document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"51.57 0.7 -0.1 Top Rise       Thu 21 Loses CNY1 billion ($168 million) (1.1%) in MCap, steepest heavyweight fall in Aerospace products/parts sector 50.98 -1.1 -0.2 Week",8,0.54,0.90,0.90,0.48
the government wants to dramatically expand UK aviation,18,-0.02,0.83,0.85,0.86
"Lastly, Pratt & Whitney Canadas carbon offset program is available for all P&WC-powered business jet, helicopter, general aviation and regional aircraft customers enrolled in an Eagle Service Plan (ESP) or Fleet Management Program",24,0.11,0.82,0.84,0.77
"4295867637       Dassault Aviation (AM: EUR139.30) loses EUR209 million ($213 million) (1.8%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.93,0.41
This is due to the growing global economy and the rise in air travel,28,0.07,0.90,0.97,0.80
travelers faced more flight disruptions and cancellations through the summer,6,0.05,0.78,0.83,0.96
defense comes after airlines’ criticism over the airport’s request for carriers to cut flights in order to comply with a cap on passenger numbers,38,-0.03,0.80,0.83,0.92
"The key drivers of the Business Jet market are increased global trade, increased business travel, and increased demand for air transportation",13,0.02,0.56,0.82,0.84
"British Airways has announced plans to cut 10,000 flights",2,0.13,0.85,0.97,0.63
Some passengers on Air Peace’s second flight to its recently launched Guangzhou have lauded the airline on its commencement of flight operations to the Asian country,6,0.05,0.78,0.90,0.71
Air traffic is increasing rapidly,26,0.04,0.77,0.88,0.66
International travel increased by 97 per cent as comapred to the first half of 2021,26,0.04,0.77,0.80,0.77
"To amplify the growth of air traffic and travel, the airport has introduced connectivity to Abu Dhabi, Najaf, Phuket, Warsaw, Hanoi and Ho Chi Minh City",31,0.02,0.77,0.81,0.92
A Stuff reporter at Wellington Airport said “around 100 passengers” were seen lining up at Air NZ’s check-in counters following the flight cancellations,9,0.02,0.74,0.82,0.87
when air travel could return to a “normal” level of delays and cancellations,36,0.01,0.75,0.80,0.93
"Andrew Forrest, the chairman of Fortescue Future Industries, said that investment in the development of new technology will be vital for reducing emissions in the aviation industry",39,0.01,0.86,0.90,0.87
"The strike would have reduced the number of flights over Croatian airspace to only 40% of the standard capacity, while traffic at Croatian airports would have been halved",12,0.11,0.86,0.90,0.81
"there is a need to cut air traffic in order to reduce greenhouse gas emissions,” Holger Schlaupitz, head of the Norwegian Society for the Conservation of Nature (Naturvernforbundet), said about the possible cuts",39,0.01,0.86,0.85,0.93
She said it was always hectic for people in the region to travel long hours to Accra and expressed the hope that the people would patronize the facility to enhance domestic air transport,39,0.01,0.86,0.89,0.85
airlines to cut flights until November,35,0.08,0.88,0.97,0.56
"firm expected business activity to benefit from an increase in air traffic to the city, as current traffic levels were still at just around half",17,0.03,0.85,0.85,0.93
Etihad Airways today announced the extension of its flights between Abu Dhabi and Zanzibar,23,0.36,0.94,0.98,0.41
The acquisition of the new aircraft seals the company’s commitment to support and expand air travel from Cyprus and the wider region,3,0.09,0.81,0.87,0.77
"With the arrival of the fifth Airbus A320, TUS Airways will increase flights on several scheduled routes between Larnaca and Tel Aviv",6,0.05,0.78,0.83,0.77
The Dubai-based airline has rejected the airport’s request to urgently reduce the number of flights,12,0.11,0.86,0.93,0.63
"Consequently, airlines will not only have to reduce the number of flights, but also somehow convince people",12,0.11,0.86,0.85,0.80
"Air travel has gone up by 22.4% over the last 12 months, according to the ONS data",26,0.04,0.77,0.83,0.82
"a shortage of staff at the airports in Frankfurt and London, is reducing the number of flights to these cities,",12,0.11,0.86,0.92,0.72
Finnair is unfortunately forced to reduce flight capacity on 15-24,12,0.11,0.86,0.93,0.58
"a shortage of staff at the airports in Frankfurt and London, is reducing the number of flights to these cities, Marika Kortesalmi, a spokeswoman for the carrier, told",12,0.11,0.86,0.85,0.88
"As we move forward with the safe and gradual return of air travel, it is our government’s priority to ensure a vibrant and competitive Canadian air sector that keeps travelers and workers safe",39,0.01,0.86,0.89,0.80
The Pakistan International Airlines (PIA) had decreased the ticket rates of all flights operating within the country,35,0.08,0.88,0.85,0.99
"In another incident, a Srinagar-Delhi flight of the same airline had to return after trouble was detected in one of its engines",33,0.07,0.88,0.88,0.89
"Airlines are currently struggling with the burden of increasing demand for air travel, affecting their ability to attend to many passengers, thus leading to a lot of luggage",29,0.04,0.84,0.85,0.97
"The scheme involves boosting the efficiency of the aviation sector, with a 2% increase in fuel efficiency",15,0.04,0.74,0.84,0.82
"enhancing our air travel offering with some 50 very attractive destinations, the majority of which are in the Mediterranean Basin,"" says Michèle Barre, Vice-President",17,0.03,0.85,0.85,0.94
"Although Lufthansa and many other airlines have reduced their flight offerings, there is still chaos at German airports",4,0.09,0.86,0.92,0.83
Alaska Airlines will be the first airline in the US to offer electronic bag tags,25,0.15,0.95,0.92,0.83
"various governments in this region on military aircrafts, the rising cargo traffic, and increasing air travel are expected to be the chief growth drivers of the market in this region",17,0.03,0.85,0.89,0.93
"impacting air travel Across the board, the airline industry has been reducing the overall number of scheduled flights, resulting in a cascade of issues affecting air travelers",14,0.05,0.70,0.84,0.98
FlySafair also expanded its route capacity earlier this year with biweekly flights,3,0.09,0.81,0.88,0.75
"For the aviation supply chain, the Aviation Manufacturing Jobs Protection Act provided critical relief for employees in the aerospace supply chain at risk",31,0.02,0.77,0.80,0.86
we must continually improve and enhance the air traffic control (ATC) system to maintain this leadership role,18,-0.02,0.83,0.81,0.95
"While air traffic at commercial service airports is returning to over 90 percent of pre-pandemic enplanement levels, we have seen many GA airports, particularly in leisure markets",36,0.01,0.75,0.83,0.95
The FAA has said it plans to boost air traffic control,21,-0.01,0.82,0.91,0.70
The FAA has said it plans to boost air traffic control staffing in some places,21,-0.01,0.82,0.91,0.70
"on falling relative strength       Mon 18 Loses $12 million (2.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector 9.79 -2.4",8,0.54,0.90,0.94,0.37
"105.84       Wed 20 Loses EUR924 million ($946 million) (1.1%) in MCap, steepest heavyweight fall in Aerospace & defense sector 104.66 -1.1",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Thu 14 Loses CAD24 million ($18 million) (1.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector 19.65 -1.4",8,0.54,0.90,0.94,0.37
"Wed 20 Adds CAD32 million ($25 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.90,0.45
"RPC % * Comment       Thu 14 Adds $13 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"A Share (600893: CNY53.50) adds CNY7 billion ($1 billion) (6.0%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"RPC % * Comment       Thu 14 Loses GBP397 million ($473 million) (1.6%) in MCap, steepest heavyweight fall in Aerospace & defense sector 797 -1.6",8,0.54,0.90,0.94,0.37
"2.1       Mon 18 Adds GBP548 million ($650 million) (2.2%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.45
"Airbus ADR (EADSY: $26.40) loses $2 billion (2.7%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.90,0.47
"1.3       Mon 18 Loses CNY1 billion ($163 million) (1.1%) in MCap, steepest heavyweight fall in Aerospace products/parts sector 51.23 -1.1 -2.7 Week",8,0.54,0.90,0.90,0.45
"RPC % * Comment       Thu 14 Adds CNY3 billion ($482 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"Bombardier Class B (BBD.B: CAD22.64) adds CAD32 million ($25 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.90,0.48
Air traffic in domestic airspace increased by 97 percent,26,0.04,0.77,0.86,0.76
"As a global leader in aerospace, the FAA also fosters safe innovation and international cooperation in evolving enhanced aviation infrastructure technologies that improve system safety and mobility",31,0.02,0.77,0.85,0.96
Eurostar business travel has returned to 70% of 2019 levels,33,0.07,0.88,0.88,0.92
holidaymakers are looking to reduce flight costs amid the cost of living crisis,12,0.11,0.86,0.90,0.77
when a SpiceJet cargo flight from Kolkata to Chongqing (China) was forced to return after takeoff,4,0.09,0.86,0.88,0.85
Last minute flight cancellations and understaffed operations are the norm for many Canadian travelers,4,0.09,0.86,0.88,0.86
Teradata (TDC) to develop a solution to reduce carbon emissions in the aviation industry,19,0.06,0.85,0.86,0.96
"Aviation WorldAero MRO India Aerospace & Defence 2022 is the premier event of India and the region for the commercial and military air transport maintenance, repair and overhaul industry, designed for thought",24,0.11,0.82,0.86,0.79
Airbus and the opportunity to further expand its technologies to the commercial aerospace industry,18,-0.02,0.83,0.88,0.73
MAHB reports six-fold increase in air travel       MAHB reports six-fold increase in air travel,26,0.04,0.77,0.85,0.69
"All 36 passengers and crew survived the crash, Somalia’s Civil Aviation Authority said in a statement,",30,0.11,0.86,0.86,0.90
"In practice, the strike will result in a reduction of the number of flights over Croatian airspace to 40% of the standard capacity, while Croatian airports will continue business as usual until Saturday (23 July), when their capacity will be reduced by 50%, Jutarnji explained",14,0.05,0.70,0.87,0.90
"flights between Israel and Thailand will be shortened to eight hours and 25 minutes from about 11 hours, while flights to Mumbai, India will be reduced from eight hours to five hours",12,0.11,0.86,0.88,0.84
"International travel has returned with full speed in 2022, and a new report has revealed",10,0.10,0.85,0.85,0.81
"The restriction is likely to result in more canceled flights, even after airlines have already cut thousands of flights from their summer schedules",6,0.05,0.78,0.83,0.92
"that it could ask airlines to cut flights further, said it still expects more passengers than the airport’s ground staff can handle",30,0.11,0.86,0.91,0.81
