document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"92552V100       Rocket Lab USA (RKLB: $4.55) adds $125 million (6.3%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"52.8       Mon 25 Loses CNY2 billion ($327 million) (1.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector 51.82 -1.9",8,0.54,0.90,0.94,0.38
"51.28       Thu 28 Adds CNY2 billion ($340 million) (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.43
"Delta Drone (1DD0: 69.0c) loses EUR374,943 ($379,152) (1.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Fri 22 Adds EUR167 million ($170 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"4295864603       Jihua Group (601718: CNY3.50) loses CNY220 million ($32 million) (1.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"A rebound in corporate travel, which has been slower to return than leisure travel, helped drive the growth, Mr. Campbell said",10,0.10,0.85,0.91,0.77
"20.5       Wed 27 Adds CAD32 million ($25 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"1.2       Wed 27 Loses $914 million (1.1%) in MCap, steepest heavyweight fall in Aerospace & defense sector 26.03 -1.1",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Wed 20 Loses RUB4 billion ($80 million) (4.1%) in MCap, steepest heavyweight fall in Aerospace & defense sector 49.74 -4.1",8,0.54,0.90,0.94,0.37
"138 -1.0 -1.6 Steepest Fall       Thu 28 Adds GBP23 million ($27 million) (3.9%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"A Share (600893: CNY52.30) adds CNY2 billion ($340 million) (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"-Easyjet has cut 11,000 flights from its summer schedule",35,0.08,0.88,0.93,0.70
The airlines are cutting flights on major routes as part of measures to reduce operating cost,12,0.11,0.86,0.93,0.58
"The Airport Improvement Program is essential to strengthening our nation's aviation infrastructure,"" said Rep",39,0.01,0.86,0.90,0.71
Kazakhstan increases number of international flights,22,0.36,0.89,0.90,0.55
The newspaper says the rising aviation fuel price has forced airlines to cut flights,30,0.11,0.86,0.93,0.64
Etihad Airways has announced the extension of its flights between Abu Dhabi and Zanzibar,23,0.36,0.94,0.98,0.41
most since May after India's aviation regulator halved the number of flights it can operate for the next two months,27,0.04,0.81,0.91,0.65
the Directorate General of Civil Aviation has cut the airline's flights by 50% for the next 8 weeks,35,0.08,0.88,0.97,0.56
The airline would steadily increase the number of passenger flights and is planning to offer more flights to London,35,0.08,0.88,0.96,0.52
Growth was particularly strong in the business travel segment,28,0.07,0.90,0.92,0.86
The Directorate General of Civil Aviation (DGCA) has cut SpiceJet's flights by 50% for 8 weeks,35,0.08,0.88,0.94,0.62
"Lufthansa to cut 1,000 flights in Frankfurt and Munich on Wednesday",7,0.98,1.00,1.00,0.00
The Company also announced an increase in weekly flights between HNL and Narita Airport (NRT) and Osaka's Kansai Airport (KIX) beginning in August,2,0.13,0.85,0.94,0.47
"It might have just been a month since Emirates launched its Dubai – Tel Aviv route, but the airline is seeing enough demand to double the flights it will offer",4,0.09,0.86,0.91,0.79
The airline has cut its daily Lagos-Abuja flights,35,0.08,0.88,0.97,0.56
Etihad Airways announced the extension of its flights between Abu Dhabi and Zanzibar,23,0.36,0.94,0.98,0.41
"RPC % * Comment       Thu 21 Loses EUR209 million ($213 million) (1.8%) in MCap, steepest heavyweight fall in Aerospace & defense sector 139.3 -1.8",8,0.54,0.90,0.94,0.37
"A Share (600893: CNY51.28) loses CNY2 billion ($239 million) (1.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Thu 21 Loses $616 million (2.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector 37.62 -2.0",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Thu 21 Loses CAD30 million ($23 million) (1.5%) in MCap, steepest heavyweight fall in Aerospace & defense sector 22.29 -1.5 -1.6 Week",8,0.54,0.90,0.94,0.37
"Mon 25 Loses CNY2 billion ($228 million) (1.5%) in MCap, steepest heavyweight fall in Aerospace products/parts sector 51.55 -1.5 -0.9 Steepest Fall       Tue 26 Adds CNY2 billion ($342 million) (2.3%) in MCap, top heavyweight rise in Aerospace products/parts sector",8,0.54,0.90,0.90,0.46
The disruption of the aviation supply chain caused by COVID-19 has been a global challenge for the industry,28,0.07,0.90,0.91,0.96
Airline officials also said they would increase their weekly flights between Honolulu and Narita,30,0.11,0.86,0.95,0.58
reducing flights and hiring more staff were at the centre of the airline’s plan,16,0.01,0.90,0.93,0.84
"international flight costs will drop 25 percent, the Wall Street Journal reported July 26",22,0.36,0.89,0.90,0.55
Kristian has been trying to reduce air travel,19,0.06,0.85,0.91,0.69
other airlines has been cutting flights this summer,35,0.08,0.88,0.97,0.56
Dozens of flights have been cut from United Airlines’ hub in Newark,7,0.98,1.00,1.00,0.00
"1.5       Mon 25 Loses CNY2 billion ($228 million) (1.5%) in MCap, steepest heavyweight fall in Aerospace products/parts sector 51.55 -1.5 -0.9 Steepest Fall       Tue 26 Adds CNY2 billion ($342 million) (2.3%) in MCap, top heavyweight rise in Aerospace products/parts sector",8,0.54,0.90,0.90,0.46
"CAE (CAE: CAD32.50) loses CAD324 million ($252 million) (3.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Wed 20 Loses $2 billion (2.7%) in MCap, steepest heavyweight fall in Aerospace & defense sector 26.36 -2.8",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Wed 20 Loses EUR924 million ($946 million) (1.1%) in MCap, steepest heavyweight fall in Aerospace & defense sector 104.66 -1.1",8,0.54,0.90,0.94,0.37
as it benefit the airlines to reduce overall flight weight and increases profit margin,12,0.11,0.86,0.96,0.62
"Fri 22 Adds EUR167 million ($170 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"Providing incentives for airlines could be an effective way to help increase flight capacity to Thailand,"" he said",16,0.01,0.90,0.91,0.89
"By lowering its number of flights, the airport is also reducing the risk",12,0.11,0.86,0.95,0.89
"Federal secretary of the Flight Attendants Association of Australia, Teri O’Toole, says airlines are cutting flights regularly",30,0.11,0.86,0.91,0.66
The flight returned to the airport 28 minutes after takeoff with no injuries reported,33,0.07,0.88,0.95,0.60
The demand for air travel is indeed at its peak since the COVID-19 pandemic began,16,0.01,0.90,0.90,0.89
Its benefits are few and extend only to Aer Lingus-operated flights,16,0.01,0.90,0.93,0.97
"A Share (600893: CNY51.82) loses CNY2 billion ($327 million) (1.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"50.48       Wed 20 Adds CNY7 billion ($1 billion) (6.0%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.90,0.45
"1.4       Thu 21 Loses CNY3 billion ($386 million) (2.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 52.34 -2.2",8,0.54,0.90,0.94,0.38
"relative strength       Mon 25 Loses CNY2 billion ($327 million) (1.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector 51.82 -1.9",8,0.54,0.90,0.94,0.37
"1.3       Wed 20 Loses $2 billion (2.7%) in MCap, steepest heavyweight fall in Aerospace & defense sector 26.36 -2.8 -1.9 Week",8,0.54,0.90,0.94,0.37
"1.6       Wed 20 Adds CAD32 million ($25 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.90,0.45
The airline is cutting flights,35,0.08,0.88,0.97,0.56
another Srinagar-Delhi flight returned to Srinagar after the aircraft's engine number two showed a fault mid-air,33,0.07,0.88,0.93,0.75
"There are discussions with the airlines to reduce flights at peak times, the airport said",16,0.01,0.90,0.92,0.96
India has seen a surge in demand for air travel in recent months following the lifting of COVID restrictions,29,0.04,0.84,0.90,0.76
"domestic flights rose to 12 million, almost six",22,0.36,0.89,0.94,0.46
the Incheon-New York route increased from seven to 12 flights,27,0.04,0.81,0.92,0.80
"it needed to limit departing passenger capacity, forcing some airlines to cut flights",35,0.08,0.88,0.95,0.62
"Thu 21 Loses CAD30 million ($23 million) (1.5%) in MCap, steepest heavyweight fall in Aerospace & defense sector 22.29 -1.5",8,0.54,0.90,0.94,0.38
"A Share loses CNY531 million ($78 million) (2.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"Tue 19 Adds CNY383 million ($57 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"RPC % * Comment       Mon 18 Loses $12 million (2.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector 9.79 -2.4",8,0.54,0.90,0.94,0.37
"Thu 21 Loses CNY3 billion ($386 million) (2.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 52.34 -2.2",8,0.54,0.90,0.94,0.38
"Dassault Aviation adds EUR167 million ($170 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"RPC % * Comment       Mon 18 Loses EUR150 million ($152 million) (1.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 142.8 -1.2",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Mon 18 Adds GBP548 million ($650 million) (2.2%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"United Aircraft Corp loses RUB9 billion ($157 million) (2.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"0.56       Thu 21 Adds RUB24 billion ($442 million) (8.4%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"3.2       Fri 22 Loses RUB9 billion ($157 million) (2.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector 0.59 -2.9",8,0.54,0.90,0.94,0.37
"Top Rise       Wed 20 Loses EUR924 million ($946 million) (1.1%) in MCap, steepest heavyweight fall in Aerospace & defense sector 104.66 -1.1",8,0.54,0.90,0.94,0.37
the airline tried to cut flights,35,0.08,0.88,0.97,0.56
though the airline had cut some flights from schedules more than 70 per cent of those passengers,35,0.08,0.88,0.90,0.81
the pandemic caused a steep decline in air travel,0,0.08,0.86,0.91,0.69
"2020, there were reports that the aviation industry and international travel would return to 2019 in 2024",16,0.01,0.90,0.93,0.84
"2020, there were reports that the airline industry and international travel would return to its 2019 state in 2024",16,0.01,0.90,0.94,0.75
now air travel is expected to increase,26,0.04,0.77,0.95,0.73
He added the company also aims to strengthen the aviation industry in Mississauga,18,-0.02,0.83,0.91,0.74
"travel is returning and despite new challenges, industry recovery is entrenched",10,0.10,0.85,0.92,0.77
The Connected Aircraft is an initiative to increase the use of technology in the aviation industry in order to improve the efficiency and safety of air travel,24,0.11,0.82,0.91,0.99
Nepal has been pushing the agenda of expanding cross-border air routes for over a decade,28,0.07,0.90,0.91,0.98
airlines have started increasing flights,35,0.08,0.88,0.90,0.83
"The airline said it is also launching 22 additional domestic flights in various sectors, while announcing increase in number of flights on the Delhi-Khajuraho under the UDAN scheme",30,0.11,0.86,0.92,0.67
American Airlines has announced they are cutting thousands of flights from the remaining Summer and upcoming Fall schedule in hopes,2,0.13,0.85,0.94,0.45
"The rise in cost of air travel should have been 20.4% in June, if it had not been underestimated",28,0.07,0.90,0.93,0.97
"4295868551       Dassault Aviation (AM: EUR141.30) adds EUR167 million ($170 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.90,0.48
"A Share (600038: CNY43.61) loses CNY531 million ($78 million) (2.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"4295867687       Dassault Aviation (AM: EUR141.30) adds EUR167 million ($170 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.90,0.48
Funds Carbon Offset Program for All Flights       Singapore Airlines Expands New York Flights,3,0.09,0.81,0.95,0.76
"Delta Drone (1DD0: 69.50c) loses EUR1 million ($2 million) (5.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"Some passengers on Air Peace’s second flight to its recently launched Guangzhou destination on July 20, 2022, have lauded the airline on its commencement of flight operations to the Asian country",6,0.05,0.78,0.91,0.67
The overall impact of the COVID-19 pandemic on the aviation industry is severe,17,0.03,0.85,0.91,0.98
"Air traffic has also been hit, in Britain and around the world, as airlines and airports struggle to cope with the return of mass travel after two years of pandemic disruption",20,-0.00,0.81,0.91,0.78
"It has already limited passengers to 100,000 a day and airlines like British Airways have cut more than one in ten of its flights",35,0.08,0.88,0.95,0.69
"t has already limited passengers to 100,000 a day and airlines like British Airways have cut more than one in ten of its flights",35,0.08,0.88,0.95,0.69
Etihad has been a key provider of critical air cargo capacity throughout the pandemic,17,0.03,0.85,0.91,0.91
"at the airport, leading several carriers to drastically cut flights",35,0.08,0.88,0.96,0.56
"Says biggest supply chain issues are ""aircraft manufacturers",16,0.01,0.90,0.92,0.92
"Top Rise       Mon 18 Loses EUR150 million ($152 million) (1.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 142.8 -1.2",8,0.54,0.90,0.94,0.37
"Top Rise       Mon 18 Loses $9 million (5.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector 4.5 -5.9",8,0.54,0.90,0.94,0.37
"A Share (600893: CNY52.34) loses CNY3 billion ($386 million) (2.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"10.03       Mon 18 Loses $12 million (2.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector 9.79 -2.4",8,0.54,0.90,0.94,0.38
"Bombardier Class B (BBD.B: CAD22.29) loses CAD30 million ($23 million) (1.5%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.93,0.41
"9.9       Mon 18 Adds RUB6 billion ($109 million) (6.2%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.45
