document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"on rising relative strength       Fri 24 Adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"above moving average price 338 0.7 2.0 VI*=1.1       Wed 22 Loses NOK2 billion ($201 million) (3.3%) in MCap, steepest heavyweight fall in Aerospace & defense sector 327 -3.3",27,0.40,0.87,0.96,0.34
"above 1       Mon 27 Adds NOK2 billion ($197 million) (3.3%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Firstly, staff shortages across multiple airports have seen easyJet having to cut flights over the summer period",2,0.04,0.80,0.90,0.74
"Following a shift in demand post-pandemic, Israel’s El Al has announced it will be cutting flights from its Tel Aviv base to several destinations, including Toronto Pearson International Airport, in late October",13,0.92,0.99,1.00,0.04
"it would reduce the number of annual flights at Schiphol Airport to 440,000",33,0.98,1.00,1.00,0.02
United Airlines said Thursday it would cut 12% of its daily domestic flights from its busy Newark hub,8,0.58,0.94,0.99,0.24
"long-term storage in Spain and France, as the pandemic wrecked the air transport market",30,0.11,0.86,0.97,0.53
Nonstop flights to cities cut at the start of the pandemic more than two years ago have mostly returned at Chattanooga Airport,12,0.20,0.87,0.99,0.34
"Following a shift in demand post-pandemic, Israeli flag carrier El Al has announced it will be slashing flights from its Tel Aviv base to several destinations, including Toronto Pearson International Airport, in late October",13,0.92,0.99,1.00,0.04
Jun. 26—Nonstop flights to cities cut at the start of the pandemic more than two years ago have mostly returned at Chattanooga Airport,12,0.20,0.87,0.99,0.34
"The number of flights to tourist destinations is increasing on the occasion of summer vacations,” said Aviation Minister Khawaja Saad Rafique",8,0.58,0.94,0.99,0.24
The airline braces for a rise in flight demand,17,0.40,0.89,0.99,0.25
London's Gatwick Airport announced in mid-June that it would cut hundreds of flights during the peak summer travel season because of staffing shortages,13,0.92,0.99,1.00,0.04
"There has been a surge in holiday bookings, but departures from Australia are far from pre-pandemic levels  Hesitation",10,1.00,1.00,1.00,0.00
There has been a surge in holiday bookings but departures from Australia are far from pre-pandemic levels,10,1.00,1.00,1.00,0.00
"BAE Systems adds GBP598 million ($733 million) (2.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"to 14-day low       Tue 21 Adds CNY17 million ($2 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"A Share adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Mon 20 Adds CNY4 billion ($537 million) (3.9%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"1.8       Tue 21 Adds KRW7 billion ($5 million) (2.3%) in MCap, top heavyweight rise in Aerospace & defense sector 39,700",3,0.84,0.97,1.00,0.10
"after finding support 23.92 1.8 2.3 Week-low of 23.92       Tue 21 Adds $2 billion (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
AeroSpace Technology of Korea Cash Balance decreases 39%,23,0.35,0.90,0.99,0.31
"Steepest Fall       Wed 22 Adds $30 million (3.0%) in MCap, top heavyweight rise in Aerospace & defense sector 3.14",3,0.84,0.97,1.00,0.10
"2.3       Wed 22 Adds CAD25 million ($19 million) (7.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"A Share adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Mon 20 Adds CNY1 billion ($154 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Fri 24 Adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Steepest Fall       Thu 23 Adds KRW9 billion ($7 million) (3.2%) in MCap, top heavyweight rise in Aerospace & defense sector 3,080",3,0.84,0.97,1.00,0.10
"Southwest Airlines, which cut nearly 20,000 summer flights",17,0.40,0.89,0.99,0.25
"It’s not yet July, but the return to summer travel has been a disaster for thousands of people who have so far dealt with flight cancellations at UK airports",20,0.57,0.97,0.95,0.60
"GATWICK Airport will be reducing the number of flights this summer, due to ongoing staffing issues",33,0.98,1.00,1.00,0.02
London's Gatwick Airport said on Friday it is reducing the number of daily flights during its busy summer period to help tackle staffing issues,36,0.05,0.86,0.92,0.65
Aerospace is gaining from strong lead times coupled with several contract wins,23,0.35,0.90,0.99,0.31
"Easyjet reduces its flight capacity,",33,0.98,1.00,1.00,0.02
"The low-cost airline has announced that it is cutting thousands of flights this summer, including from Gatwick",13,0.92,0.99,1.00,0.04
United Airlines Holdings (NASDAQ: UAL) announced Thursday it is cutting flights from an important hub airport,13,0.92,0.99,1.00,0.04
"Shares of United Airlines Holdings, Inc. UAL lost 2.5% after it announced that it will cut back 12% of its Newark flights",13,0.92,0.99,1.00,0.04
"United Airlines Holdings, Inc. UAL lost 2.5% after it announced that it will cut back 12% of its Newark flights",13,0.92,0.99,1.00,0.04
The airline company will increase the number of flights to  flights to Jeddah and Medina,17,0.40,0.89,0.99,0.25
The reduction in flight levels at the airport is being,10,1.00,1.00,1.00,0.00
"A Share (600893: CNY45.11) adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"A Share (600009: CNY49.99) adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"Airline giant Lufthansa is planning to cut more than 3,000 flights this summer due to staff COVID-19 shortages and strikes",17,0.40,0.89,0.99,0.25
"Qantas said these adjustments should offset the fuel-price pinch, reducing domestic flights 106%",8,0.58,0.94,0.99,0.24
DALLAS – Australian flag-carrier Qantas (QF) has announced its intention to slash domestic flight capacity until March 2023,13,0.92,0.99,1.00,0.04
"Under Alan Joyce, Qantas has led a years-long war on workers to control the decline in wages and conditions in aviation",25,0.29,0.84,0.98,0.37
United Airlines has announced that it is cutting 12% of flights at Newark Liberty International Airport,13,0.92,0.99,1.00,0.04
Qantas says it will cut domestic flights,8,0.58,0.94,0.99,0.24
The State Government is committed to increasing WA’s aviation capacity,25,0.29,0.84,0.98,0.37
"According to forecasts, global air traffic could return to between 69% and 74%",20,0.57,0.97,1.00,0.19
"United Airlines just announced that it plans to cut 50 of its daily flights from Newark, New Jersey, this summer, starting July",13,0.92,0.99,1.00,0.04
Problems in the container shipping industry as a result of the pandemic have pushed more business towards air freight but it too is facing challenges,30,0.11,0.86,0.91,0.70
Vietnam Airlines intends to increase five flights per week to France for this year,17,0.40,0.89,0.99,0.25
United Airlines Holdings (UAL -2.48%) announced Thursday it is cutting flights from an important hub airport,13,0.92,0.99,1.00,0.04
that it would be 2024 or 2025 before air travel returned to 2019 levels,20,0.57,0.97,0.95,0.60
Amsterdam’s Schiphol airport has reduced the number of flights it is allowing through the end of August after multiple days of overcrowded terminals and cancelled flights,36,0.05,0.86,0.91,0.72
United Airlines Holdings Inc (NASDAQ:UAL) just announced it's cutting 50 domestic flights per day,13,0.92,0.99,1.00,0.04
"At Gatwick Airport, the carrier expanded its industry-leading transatlantic service with a third daily flight between New York City and London, connecting John F",31,0.03,0.79,0.91,0.59
the organisation also said direct air cargo capacity between Asia and Europe has fallen -23 per cent to -37 per cent between February and May,8,0.58,0.94,0.99,0.24
"United Airlines on Thursday announced it will temporarily cut about 12 percent of its daily flights from Newark airport, citing air traffic congestion",13,0.92,0.99,1.00,0.04
"United Airlines has announced that it will be cutting 50 domestic flights every day from its Newark, New Jersey hub starting July",13,0.92,0.99,1.00,0.04
United Airlines to cut flights from Newark starting Fourth of July weekend,0,0.28,0.83,0.97,0.37
Squawk Box' team reports United Airlines will cut about 12% of its daily flights from Newark Liberty International Airport next month to help reduce congestion,33,0.98,1.00,1.00,0.02
"Wed 22 Adds $645,436 (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
It is said that the project will cut down carbon emissions while boosting the security of air traffic,8,0.58,0.94,0.99,0.24
"EasyJet airline reportedly plans to cut almost 10,000 MORE flights",17,0.40,0.89,0.99,0.25
A reduction in business travel is the obvious place,10,1.00,1.00,1.00,0.00
"Along with an increase in domestic air traffic, there has been a rise in passenger numbers",10,1.00,1.00,1.00,0.00
people to work for the airline as chronic staff shortages at airports cause travel industry turbulence,17,0.40,0.89,0.99,0.25
Delta Airlines also said they were cutting 100 flights daily from July,8,0.58,0.94,0.99,0.24
global air cargo capacity is increasing,10,1.00,1.00,1.00,0.00
"In addition to offering aircraft management services, the business has expanded its charter offering of direct flights from Houston and other locations in Texas",38,0.51,0.94,0.99,0.22
The airline cut 100 daily flights between July,17,0.40,0.89,0.99,0.25
"In April, Southwest Airlines announced that it was cutting nearly 20,000 flights from its summer schedule, including about a quarter of flights from Myrtle Beach, South Carolina and Destin-Fort Walton Beach in Florida",13,0.92,0.99,1.00,0.04
Emirates Airline announced an increase in daily flights to Jeddah and Medina to support the large number of Hajj pilgrims visiting Saudi Arabia this year following two years,13,0.92,0.99,1.00,0.04
international air travel is increasing quickly this summer,10,1.00,1.00,1.00,0.00
"Leisure travel demand has returned to pre-pandemic levels for domestic travel, and international air travel is increasing rapidly this summer",20,0.57,0.97,1.00,0.19
I guess this is also a way for Air Canada to reduce transatlantic flights to London while holding onto its slots,36,0.05,0.86,0.92,0.86
Wizz Air Abu Dhabi expands network with flights to Tirana and Sarajevo,38,0.51,0.94,0.99,0.22
"6.4       Wed 22 Adds $26 million (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector 9.15",3,0.84,0.97,1.00,0.10
we see return of corporate travel from hopefully parts of Asia,20,0.57,0.97,0.91,0.94
"Embraer-Empresa Brasileira de Aeronautica ADR (ERJ: $9.15) adds $26 million (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"1.4       Mon 20 Adds CNY4 billion ($537 million) (3.9%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"Mon 20 Adds CNY1 billion ($154 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Red Air had just announced that it would increasing flights between Santo Domingo and Miami to up to three flights per day starting on July 25, 2022",13,0.92,0.99,1.00,0.04
SkyWest initially approached them about temporarily cutting the number of flights it would offer to Johnstown each week,8,0.58,0.94,0.99,0.24
the airline is set to increase its European flight offering as the SkyTeam Alliance airline earlier this month,17,0.40,0.89,0.99,0.25
"business travel’s recovery, stating a return to the office has",20,0.57,0.97,1.00,0.19
Kim Reynolds announced a historic investment to modernize and strengthen Iowa's air transportation system through the $100M Iowa Commercial Aviation Infrastructure Fund,13,0.92,0.99,1.00,0.04
The SpiceJet flight returned to Patna after a bird hit and one engine shut in the air,20,0.57,0.97,1.00,0.19
Easyjet is reducing its flight capacity for this summer,33,0.98,1.00,1.00,0.02
Hixson is one of many people dealing with flight delays and cancellations this summer,10,1.00,1.00,1.00,0.00
Domestic air travel volumes returned to pre-pandemic levels several months ago,20,0.57,0.97,1.00,0.19
"forecasting a 5.9 per cent year-on-year growth in African aviation over the next 20 years, with passenger numbers expected to increase from 100 million to over 300 million by 2026 and SAATM is a way",10,1.00,1.00,1.00,0.00
Beijing has said it will increase domestic and international flights in an orderly manner,8,0.58,0.94,0.99,0.24
Airlines will therefore have to cut flights,17,0.40,0.89,0.99,0.25
"Major U.S. airlines are now cutting flights in July and August, hoping the situation",17,0.40,0.89,0.99,0.25
The costs of aviation will increase,25,0.29,0.84,0.98,0.37
"Holidaymakers hoping for a hassle-free summer may have their hopes crushed after easyJet announced it could slash 10,000 flights impacting 1.5 million people",13,0.92,0.99,1.00,0.04
